"2022-04-04 01:35:18.241 UTC,Bp5RG55vebVu/W704JpSD0L8ziqmGaHS+YnfM5+HW509RczOUTvh2ieuTh9Bp1dsTSau+Xi+096wrjVNyUnVgg==,#009EAA,""1844,1627"""
"2022-04-04 01:35:36.731 UTC,lIipmoiorzubP6/Gckieot4qj7oOgZaGLpSkXl4bHzQ5TJlSDZTfbnes0JTGJZwV1Ke9+jFWFeDt3GKGlTsuOQ==,#94B3FF,""809,1247"""
"2022-04-04 01:35:40.508 UTC,qpOvpR/tt9p7SamnDJaLEb8YmtKUiRGwm1+gcf3rNJep5h3oq35flhs2ID/O1LyHk21rIbVYKE2viU3+LSGf2A==,#E4ABFF,""527,1314"""
"2022-04-04 01:35:47.698 UTC,rRxLnEimhrLolxSbspwRRR5dAu7KIVFqUXrSdkZ6rXog085ohK9XjmqQP+yzV0dxGj8OHXaP++ZqsIA7IS5HYg==,#6A5CFF,""209,1598"""
"2022-04-04 01:35:53.102 UTC,gceM9FES0LfEJBZaR3Y2+M1uVhafwzynBCg+vpp78UngSEInF2oEXpuQ/UNTMiKhbg4UbL3Gr5wRGxAveQZIXg==,#6A5CFF,""782,1680"""
"2022-04-04 01:35:56.059 UTC,3PihY5mHuAI3Q/BkYj2xU4crkk76peV83eTQ8dmVjSTyklvYQQO82NwU3aEKkdduCfmj9li1La76rQE5Ckp3oQ==,#94B3FF,""355,1800"""
"2022-04-04 01:35:58.012 UTC,3o+gCRtlgyRA0skfJHRCIMb6lErit/7nHbNZKkR2bhgsmAYd2KUqcybvt13nf8aBKNSqgJHAFWae8z4JI6GhQg==,#94B3FF,""181,1589"""
"2022-04-04 01:36:19.105 UTC,CYYHNafU3jPF0bS7ZZt65QxnzjM/xEvXPlCm/KEfxAn9Zxx9gzycwy3fw1AtQeTL3fbiWbCB7h/Uu+u/r3yqaQ==,#6A5CFF,""377,1604"""
"2022-04-04 01:36:22.694 UTC,lAdzLXzW04wOBIrsv3StTqThgTXLwvUwOiD8DhLvOIr21FmkrFemPWy7Q+SJi668HlCNpQGyOlMownoAIFG6nA==,#00CCC0,""154,1059"""
"2022-04-04 01:36:57.08 UTC,Fxob82K8WYojfHaCoDci3GRW5VhpgHjaDn5490u0gZKqChFLPWSv16kj2Vn9DSwejXieQz0K4VCwd0NvU9+uKw==,#6A5CFF,""662,221"""
"2022-04-04 01:36:58.381 UTC,Ow9xVnbGqG9c5mISBJHcKAbni7GCGboM/iIC7jcCXC7wAhN03lqFA2v8ZVM03y0xdIr6y52A7W3ii6dkPFQ82A==,#6A5CFF,""1990,758"""
"2022-04-04 01:37:00.973 UTC,ny+16fkBugBlXDZbLfWVCFrQcq6X+RleUqDCc7u5EaUfsNL6Va84BoWXxPUgi/FTaZ7m0CqOmNpdwBCKA4a0Fw==,#94B3FF,""348,1819"""
"2022-04-04 01:37:06.617 UTC,ZN91EHWo/TvvF642/dAyCH0ISsYSAd0/9szfd5p7Ru3cmSK3kpMfjiOxV0m1S8zpawVRpwmxidZUw3MKnfFWxQ==,#00CCC0,""376,1245"""
"2022-04-04 01:37:36.851 UTC,ffZ9lf+2gwd4R8zO4oDU/Vw3ZjyUJUpGuSMAdI0pjVEQuqV8ryPV3CeFlCTaYGqNluqGpOuUTiWRtsDq9SHtfQ==,#00CCC0,""1831,1178"""
"2022-04-04 01:37:55.517 UTC,RaXnQByezuLVjL9QfsRwAqpW2kVOaN9GI8w6GrIMwx4DxvWWYpAjKJZqRSaHetoYwwt+DE/zS6nXxPGC/fG9sw==,#94B3FF,""336,1812"""
"2022-04-04 01:38:04.562 UTC,uFyp+tDhfk1yWZ2hgdofIBgrZvp1E8OROil8mrZCV/4Hh8SIz4xwg4GC5NwXsrfols6xVnBxcOjvzze/nZlwjQ==,#00CCC0,""1855,1241"""
"2022-04-04 01:38:05.259 UTC,YGdFhU3Sux2JPZfzjU5oA9FOMDNV2ipDHQjefoQfJ4P5txbioQWIvlyUQ+iXxCVrFWiCjcTmCAfWTjW5m85cXA==,#00CCC0,""1830,1175"""
"2022-04-04 01:38:21.929 UTC,J8izhSbdGOvG43C60uD7YRq9ECZibrIT1rYfcHZ112c8oOc6SLEHEq9KJ/VqDn8qeMiQ/ekRBnykQgMTPeEmQw==,#00CCC0,""1882,1197"""
"2022-04-04 01:38:35.903 UTC,uQijqHWupCB7DEXotTyI2w7DJ6dxGP8mHG8ANSdAsBQCiYis5y43baeJ7ysJBki7T8TISO/PPrjxJ7lUb1XXjA==,#6A5CFF,""1831,1709"""
"2022-04-04 01:38:55.98 UTC,bpTk8wo3DhFgjpiw51CHKQzj1ecWQOUPOrkk2tSGqmGykHXAP4zeiJuqaj+DuZHstAOFmRQyTF1OXnY5pApQvw==,#94B3FF,""1489,1507"""
"2022-04-04 01:39:09.638 UTC,Lr9KFnvXuVUFjng5U6ZVH2zuw883hMksL9xDMws9XH2t0u/P68PieFoyGmFvMaLnfuc35kKXQkZP/mWu358L2Q==,#009EAA,""1212,1278"""
"2022-04-04 01:39:26.572 UTC,rtnHofnTBTu45PshQ4EmXMGLJBDZlNU8FKu69cdQcObPTj52SIo+PZl1KPE+Sdr2N5MLX3rS+OAobHUxW+MlXQ==,#94B3FF,""368,1704"""
"2022-04-04 01:39:29.516 UTC,drOgiv0dG2rbqXNHI/p2C2RHiYZi/gNvvgNXbdtYQZYo7IpVahMpf7fIOTw8yMX3NMKCLo1Cpb7u2QO9spM/vA==,#6A5CFF,""1114,1142"""
"2022-04-04 01:39:42.557 UTC,783NocmgKS2mTcXVxZ1AZJbklPTqV4OlNf6GSp2pHp1nRqVa4QD0VjpBlh3ZNi1FLT2kYb7LMhCbKUFg4F5yAg==,#E4ABFF,""198,1681"""
"2022-04-04 01:39:42.776 UTC,Zn6NfC7vpNFd4kbe7cnwZ4/D3EQUPwDg/a6/Ep2N/QOQYi3gwk6x62Yj8kFcW7yJigfpBjq1mYneDhpm+2ScIA==,#94B3FF,""1962,1816"""
"2022-04-04 01:40:24.989 UTC,+i5RQ91xr2Q8PIizY3eup03aTYy5YbPvcfvyrhwP17vmNb3ThWFsQQ68sU2oWk/c4s5Qq+chvd6yL5x9+0DrtA==,#6A5CFF,""378,1982"""
"2022-04-04 01:40:25.918 UTC,qFa1Ioyc1uWFUu2RjPVqeAFEo+BuqSJAfoKpkox2kDUn9W0cJfSO/uZNVxvHlwI+7bYiS4NmQjH9PXaik7xAjQ==,#E4ABFF,""349,1863"""
"2022-04-04 01:40:52.618 UTC,w3fU0tDB5+7vTXeMVVxICQMmVZlZLqOwrRRo/fU7AzZFaERekTmtyKdrPn5j0NcKaulGIKHa9P3hxgQ7ULmSeQ==,#00CCC0,""137,1828"""
"2022-04-04 01:40:53.693 UTC,B1e4Y9baI+nToHfww3wrbboYF37uu6pX/MsZ99r9Kj1goWC1jN6Ap+3O0BIk0fqA2KUYtovXF0XvcCLIzmsLIg==,#E4ABFF,""1278,1937"""
"2022-04-04 01:41:17.207 UTC,cMqAO9e5VXzlBXiOBCvskxXleOHPt026DesWHhathfTbmAR2hcSItgitvaJN+dx5aSvTzgXnKPHZQBPtAU3h8A==,#00CCC0,""1664,551"""
"2022-04-04 01:41:24.2 UTC,ZdlQdKFbhaILYywElRoDixYwtDCSg+MyheGq5uy5wx8w8C7DpBJ6f6mjlCc8SBIjQzpFY0yWKVFGwUlqHz/RnA==,#94B3FF,""765,1440"""
"2022-04-04 01:41:31.115 UTC,9MYMacVswYQOZZFnljPOSnmOoGb+YQokko+9O8PcqbjbW+xhz2xJB5Vy2Phvb2k4RzkjXMQC/YChGmSwqLVuhA==,#94B3FF,""1488,1591"""
"2022-04-04 01:42:27.957 UTC,ZJ5XI4w3NdxRbmck6CuwF0eUVXnerqZ56aPJnMA8XxWk/TAyPVR6C3R9/zM1j3w0HULBWJ0Amqc1+XaeEFmmuQ==,#00CCC0,""405,1299"""
"2022-04-04 01:42:28.272 UTC,3+3ESg9k1qTmtgeBIZa8O0GF9ZqtBxmWnvPJy1d83ttR5IJVG+sPkxgkySmFFNaxRWAMdaduXfEGoQ99KMhytw==,#009EAA,""1838,1629"""
"2022-04-04 01:42:39.481 UTC,oLb2n8FgYT97LXNHy1w1s5jNKbFQq41McyaXV77IakitWYcVeqnYQuB5gZpnRINjRpJ63rZItKvbXNuDq5B7AQ==,#94B3FF,""334,1825"""
"2022-04-04 01:42:45.074 UTC,JgBK0cLS7GStMGWGYWCjZpeVfdntdmZzcT3Ag8iubPuHNGkF5JKHhyhUaV1V5/2UlGHRKLeYMEhs9+wCNpYd/Q==,#94B3FF,""1706,572"""
"2022-04-04 01:42:45.274 UTC,QOkNlbCf/ASYDz/BLhYa3zJv4IJgriWPXIGCvA9rgoKp0TiZrbRO2ebPSWSs2/3nl4i6H9B5DCjMAy+ppbjcvA==,#94B3FF,""360,1700"""
"2022-04-04 01:42:47.359 UTC,2FzlemrFf51lwCBrke1jxP4xGo5STtG8/tqTDNY6LRdSAfQSsdqlm2rZBNhm8IaAjN/FgsnL/nh4tc6pP2LbBw==,#00CCC0,""480,435"""
"2022-04-04 01:42:54.847 UTC,+pHWgdCI129/ibcvkmMN68XPR4p5uSMx6PDazjHI7JjDuDlCm8xxsuoS8KRLbsgKXa0X0stg0j7txvUhBPWE0w==,#E4ABFF,""1278,1938"""
"2022-04-04 01:43:01.883 UTC,Cwp4gX7MUJ/HeSvCP5oKzBD9GhGEMCkdIzvB2CVchrir7wfFAK2Y7teeZG2Y7miADn233BcxqRTNXsutmuU91A==,#94B3FF,""1405,1571"""
"2022-04-04 01:43:13.55 UTC,VN2sKf15cB9r8ILYds1jSOvi2XZv0OWTHYWiQXUrWWDDI3oKHs0sWDtnKW0ip68SDcSNIuiNAyyNFwZoZhKFlA==,#00CCC0,""833,1058"""
"2022-04-04 01:43:35.343 UTC,7bMZNjJ8ld7aWIiGGoyFrmo4GBnRoPVgn7MepSmm0M6EI47zJAJYfk1gLJZKrDY/5q/edpiLG8ZnTWdqjepSGw==,#00CCC0,""256,1526"""
"2022-04-04 01:44:19.358 UTC,NoxwtrfrbPZ+tfvSXZQ5Vu4kf6xhfg+HLFdB/0XQEcXABoqZ+74Bdvy8L8LXbCansITjDE3+uCsKFIZrFVoB5A==,#94B3FF,""1920,1211"""
"2022-04-04 01:44:21.842 UTC,pCxC+AsnGns0YIl4MFmDQuBPx67A2blv6+b3fFfqTSfYH9/TJk7BvFAvw9LvgAhAN94Jwc1etm2M1G6dDNcuRw==,#E4ABFF,""1877,619"""
"2022-04-04 01:44:28.09 UTC,a1N8Ox1rJDgLiXf4Z6XL5c1dSSTcQDxlb11xILh7kvEr4+K7opwrYi0os7MX/Z5q3pHpJAufAaXPC9jOtB/YCQ==,#E4ABFF,""1259,1596"""
"2022-04-04 01:44:31.391 UTC,x2rkxTDWFg1P7+Tut6Fs+Nvyt1awwfQXuYWyN0K19/kd3aurlCsATwVtefST4efG8WiSjGZbQ//CFhbIFmKASA==,#94B3FF,""1403,1156"""
"2022-04-04 01:44:35.067 UTC,3BPwml5YxrpJp/ZDtk3nXbD+sPsmft68rnmIjOBSO0zWTwws6MDR8GMOre6O2coJ16Vw7HZwtb3+lsehCEKKvg==,#94B3FF,""1493,1512"""
"2022-04-04 01:44:38.559 UTC,en1EXRoLRLa4sjSF4DhvTbJHCG1dCVKRUGE+1xKi8GHLShJSQXQB9Xwsgn1vhgvvd2hrEbrrbXn01iLQGB1KYw==,#94B3FF,""1495,1515"""
"2022-04-04 01:44:42.361 UTC,P6/MftMeQ/ooW80NSrfGzT6ozVNs7MLN7to7IVPcBeRx0kZMOT0FPMFpJDpqnbk8d7F2YsrvkVl5fDqgQCteWQ==,#94B3FF,""1495,1523"""
"2022-04-04 01:44:43.011 UTC,Awmbq5m0QTDNdDbaZdUoWMvqKlbvqDDyY5m1ycRlRfriD9/309nIP0cADloQhBY7Bor8G8J8yPTxYkG5qwrzLw==,#94B3FF,""1493,1509"""
"2022-04-04 01:44:49.179 UTC,G4eg7+Zz3vEtJxO+4Km13CMQbzyhJ8EgffITTOpYyvN5BtZBh6gLUr+uW5/RmIM2M4+OFjpIBl6iEpR0f984qw==,#94B3FF,""1485,1500"""
"2022-04-04 01:44:49.561 UTC,ZENfaHLcXcsDyiT7LX/u/OQ8qn+yHemmvfn+H/fLSHfONgPhC9v8lOAzJ5NJDqU71uqUfGLjsJARtj7rZa7soA==,#94B3FF,""1486,1500"""
"2022-04-04 01:44:52.042 UTC,DQqYVNGxg2sYnT6BlMCqvrD2DDU1VVX4sekdnS4Reyc2jn/M2jezPodPw1OsK7gmHtuZc7M4XYPux0UQCiFw/A==,#94B3FF,""1489,1533"""
"2022-04-04 01:44:55.807 UTC,pUCj2+Q8DF+q04FtlY5JUpG452qfEMvsFsDieMHUvw22g1sgfoGMJEslc1ORli3PkcpvCSoh2JCk5hDuekQ6HA==,#6A5CFF,""1161,928"""
"2022-04-04 01:44:57.632 UTC,/I11KdqZWS+UTvzKU7KTEKUpezryuHmdHZkvabhLSlO+yhQ2pKui6WS62CxVE+nXHshITfU4p28PNm3v2lsn1w==,#94B3FF,""1496,1503"""
"2022-04-04 01:45:11.266 UTC,q53YiZXsFD9DKbe3b8EDP3xEbYUy/pAtZJaQsFHAEqWpPLITaqYavqRsdTrQzm/ounMjpe5P+2d5h03SxJMxlg==,#94B3FF,""1442,1499"""
"2022-04-04 01:45:26.443 UTC,EDFs/SLVYvn0Hj77nmB7UZotvrQZDF+LVHI05Xnoye1nx4jU2At0Kq6TEs9vStOpERiXKHlJdK7oiqKtP/IrXQ==,#00CCC0,""1649,1869"""
"2022-04-04 01:45:31.752 UTC,otukajdxVrR758qlvW9IEt5SkY2PDXtPwQzOAIL3u9z5KNBk8ca/ojk3ztsqH/gtHvxXf2xzwfSXLsG8mjzvyw==,#94B3FF,""1545,1591"""
"2022-04-04 01:45:32.368 UTC,uSRxq+GK3sOAw4hXOLxafB5q60lwH/uowKLdkwAtgoge6IbcIpt3EGlvWBaM0X7bWsGNEuklRMuhWPr++xTRNQ==,#6A5CFF,""1194,1031"""
"2022-04-04 01:45:36.602 UTC,G/xp8dy2nGqA4po4YaVY0yb/edOtIL/d2Jv2Z7UrcG1wtJmXWDCjKcbpDsUjbNwliiiM9Jdvn6nBz0jhyGU2Ww==,#94B3FF,""1943,1226"""
"2022-04-04 01:45:38.86 UTC,fdIwFJkKGgZ4qwYLrqxWhNEm5UMn2lw9JDGhmyMiy6n/GpCIKPWrVBLs+OHkkZtNcaEa3LiHAGXFBXBWdVchug==,#E4ABFF,""972,1692"""
"2022-04-04 01:45:55.258 UTC,Z59CPNdBVyUzbvFH5VTtBXBJ2iKSysj9mwcoDK8k0nFp2M10dZJ70waNJ+ZUFH2YIk4DF/mygWEFGrUMFzo6YA==,#E4ABFF,""95,1832"""
"2022-04-04 01:46:10.521 UTC,SXMQr0H+MkivJZTZeyQjY9Mjx6lHhT15HPPpR9EgZThqXBohzoMc2ZZd/n+8hmHGTLuTue/fYBUSUq+BdttTnA==,#009EAA,""35,1034"""
"2022-04-04 01:46:33.218 UTC,m1+JBfgqpye9IrKlGIB5NfCWSK3VoaJ1kw6g5kHUX+ZZKUQ/DfJ9B+WYKynHY5lpBhU2ShmkrwOlhU4tgoggsA==,#94B3FF,""793,1184"""
"2022-04-04 01:46:50.959 UTC,/fTrL5cVX+9fgf67YP71Mha8zqrBKqMKtbnbg/PChJZPHO2GfziQBkvUbPTQOV1fteEW6a3OtlbN0ZFTn1OPpw==,#009EAA,""1636,214"""
"2022-04-04 01:46:55.049 UTC,s81FI9+042WU8+HKGtmRU+bW8xH5y1UdesR/wXKaYdbktfiSDHQn1U4gGUTkB42HZs6BGdqQC71Lu1U/ktPMSA==,#94B3FF,""754,1384"""
"2022-04-04 01:47:08.401 UTC,wMzbZW9yoXskPutgOv1/dfg0h3RxAECmCCyVZ52b8dpvMgnVw/eRUgIy4LO0ejfvCmJmPzrxE/ejqR+aZTyUWg==,#009EAA,""1962,321"""
"2022-04-04 01:47:09.517 UTC,MFI144kGCvhVZzAnVYiCRFlPP5Yjy2FslpsEodBBZmGyQG4O8ikk68LWNZ3c4DGsVXpAvmZQhj3vXsRHZl7Q2Q==,#00CCC0,""1616,100"""
"2022-04-04 01:47:10.627 UTC,uoxa9+PMvHdfcFg1qf/YIfKKoW1IkY5btAx8ahgZJbM0Z0rXbn8nCLfjfLyNEbrV8Zn6Et7lmXMKXr9Jg6LrXQ==,#94B3FF,""1960,1823"""
"2022-04-04 01:47:32.316 UTC,K81L6VKS693MPvW+VqlvnxofWIh3DtGBA7PLIH6P8ty7mL8JNXXXqd3J72mOqGdKf2IhjBNCQ+HHcnAmh504TA==,#009EAA,""1861,1809"""
"2022-04-04 00:53:53.686 UTC,MN74f04SeZ4tPPmrWwMxgIvx+U7ml2a7hkp8hv6Ufve8e4k8fn/SeID8qtgsgpdNW6S28wCziGBW88WbekcHGg==,#009EAA,""369,1248"""
"2022-04-04 00:54:25.923 UTC,6/CIr/FnCed54Y3mlhS5oKNjYGcHlzCn/UwCmB63Q9RHc1OvryjytvFxv/5OQWQtc6KooeFuMRHtF0iCmOBvaA==,#00CCC0,""151,1991"""
"2022-04-04 00:54:26.395 UTC,5CxzlzmTIUa4f+8r2jkqJJlg+QqMl8hN7HE7TNplscFsN2Lofsa6tYVgVgap/tEGHmhOhmlPQKjRJvYD00n4hQ==,#94B3FF,""1847,1544"""
"2022-04-04 00:54:29.378 UTC,9vFS+JzOXHNhXypxawErCDnZ+ypHobkLVBy/KtCZFoWsf0t1LK65+pdNawWbh1Vho++ImWIFm9kFuR/G7832TA==,#009EAA,""1775,320"""
"2022-04-04 00:54:32.61 UTC,dmkKZc0ixZtcZyLb5Ht6IsCZnGFCBV3EIc1zJDUw7ac+8Kv+57IWq66ibDYQ5cI6RRkLukmxl7D29kjUxqHqkA==,#94B3FF,""1224,463"""
"2022-04-04 00:54:33.585 UTC,T89uNb45qbGnTDtPgX7SjLiw05hcqrwMy0oe4vr9SMMFi0AUF2DnVThG+96D6TwWXxmUOfLAgIKAA6dthd7Z6A==,#6A5CFF,""196,1062"""
"2022-04-04 00:54:51.664 UTC,Cl92GnA6rRUT30YIItUTFuxSsDBxlPWMIm7SxAPJ7zBECd032PnlEfsSjrIiyfo6oOYoNAC6Ygf4zaOzMumlSQ==,#94B3FF,""1725,1203"""
"2022-04-04 00:54:52.101 UTC,JXKT+X0IPEmv5DIVCAEpfRR8pIL6pkZ+scGj2LwQ5Kkw6HnfM5Mb6tSiP4RBXqaxVxptyga9vY2kUP9hZilPWw==,#94B3FF,""244,768"""
"2022-04-04 00:54:59.954 UTC,rJev524+7zhBFfC/N+ynTnm7UwGIPz5smxgju4CyeRhA8eOTljLrTpXHQrmJI4j6ePpE9vbP3T9ULvaW5yyWdg==,#94B3FF,""49,659"""
"2022-04-04 00:55:18.16 UTC,aHV53ebQVbtNu45KcJqm4m+/1yXKrTCdBTq2H94fbLzHtcwtWszPtaCf6DPmlDENDamX27SdjZkF/LcqFSNnUw==,#94B3FF,""1327,1219"""
"2022-04-04 00:55:36.407 UTC,d+bn1kvcGhChuffzoNxcBTZl2qQ6HxvZT8M/OPZ/uMenwbnvsRzavkSLfJ2nhbag985fce5aKkXuktce56JHzw==,#94B3FF,""957,1740"""
"2022-04-04 00:55:51.958 UTC,fBPwI0KNCB2bLyTgEX0oMF6uGT8EkJyhLDiKREUMrv3fys0n5s62aj3por7f9dNKYfcXk7ZJaVAlYDzf2E8GNQ==,#00CCC0,""637,510"""
"2022-04-04 00:56:13.715 UTC,CVRfckuxw/z+MK0JKWidqQnUBhii3TneaGhKgQLwOodq1aWFK9SRKX7m0cnoPkfRC9zRWJ0aQmgaRrlP/DY3XA==,#94B3FF,""1658,1267"""
"2022-04-04 00:56:25.124 UTC,Lzb9VewFkN07EjFiSQDngOUWIF03aK1B7yicOeSEYPb76MIkfKZoy+fgAI7KGN+ZvLWuwAQveBEyx9cjbryKFg==,#009EAA,""970,1003"""
"2022-04-04 00:56:28.188 UTC,rVoVVhdN9T+LJcoGY6lapAHn2bBGxHvYbJTZkIcrc0uNOnHroNJDrDVRYOI5s9mGuAYn4++l54LC27EUD4RRBg==,#E4ABFF,""1880,264"""
"2022-04-04 00:57:02.949 UTC,Aq80tV63IVBZQG9S3HtgvWEvqpVGoIZf2nTdSSkJcqn1liqtK378I65k+DaDQJjKjZ4FeMn4UwA0HqKvLsVONA==,#94B3FF,""321,1165"""
"2022-04-04 00:57:09.415 UTC,/2mRMpgu3Tlzq1/4Krp6eqi4qneQ3fhZ7j5cDOifzAMfdRIBKYvq1ukUbfK0hE9pMxk1/xx5zNGeP9rRKVz72Q==,#00CCC0,""1842,1199"""
"2022-04-04 00:57:11.251 UTC,2KYRdLyd2EvVrkDm4OZBk9VPQaNyU22IR1PnpRKfek8vEbJOzpIqqTnY13zpTv2/zATfOQ7FdCYBdv+y/ZSxyA==,#009EAA,""265,703"""
"2022-04-04 00:57:11.917 UTC,T9s/yiEJR3t+wVOn4W/6FTLRow3/n0DI61+IYn+YLeRBK9XMYHw1Mn1hN8KWZbgl1PV6DwTQ+B4w2P3HvEr2Fg==,#E4ABFF,""255,26"""
"2022-04-04 00:57:16.673 UTC,TfH9IdI9LKPHWNxQBFLf6VgSK/yvmTroDOTycUN7pOOOs0Ov5msfBDfM4nOvP9EIJ0DpHbNuxiy0Mg/TBWG8ew==,#E4ABFF,""1754,156"""
"2022-04-04 00:57:58.321 UTC,pCZ0sOawJYgcCFkpEx5ehk4KlzuTFpz3xR0l6YXA95rwliODkJhNsGy+2XzBREJKX0eGHQ6NMEre/LWiIoV56A==,#6A5CFF,""226,1043"""
"2022-04-04 00:58:14.964 UTC,hbpm9i1V1D/Z8v2qqSxC5gNuuEbLwSuAibDCIAXtFTO+HQcHEZAbDXs23+ZSSxZpziL3qRxf2D+qT+4wXZd/FA==,#6A5CFF,""1461,1635"""
"2022-04-04 00:58:19.25 UTC,VR3Of7QPKPfKvDepq4oFwOGlyXy3FD6T8BSh/jiWxuZV78QuZbPRfSFU7KMA4ht3ieK/myBaeqUih2oJoOCupg==,#6A5CFF,""1858,1896"""
"2022-04-04 00:58:37.639 UTC,Khxkl1EXVf0NaIUgYYjxrL9nJvMxbI2YFbJ1Uktuv5Grk0T4k2ti7Swa9Nn3rtG4ry07Gfn95WI2VXXUksJ7iw==,#6A5CFF,""226,1043"""
"2022-04-04 00:58:38.786 UTC,S73bi6cBFFs2+/430gnsnR/PT+MenY6GgOLqIQrCM6QaMZfiOLZEIERi2SKQW+XrxeKo8RtVKOQwvklcrlZXCQ==,#00CCC0,""1845,1432"""
"2022-04-04 00:58:46.183 UTC,A1EV0I9DoWBuCWw8teZy/U/83qtPhM1pGs/OJuBOiYyaJkRf9NUtGzGrD1f2IXrZN3ybaj1Zrk+fBNg+Be5DQg==,#6A5CFF,""1891,1615"""
"2022-04-04 00:58:55.23 UTC,13NVWTmceoa4S9rFFzanGJRSQYsidMbARv8xiWo6fhFxi+N1PE6jf24MqR3+fgdzzzq2LJCeGa1aisyPtc8LAQ==,#94B3FF,""532,1338"""
"2022-04-04 00:59:27.456 UTC,yPHec6Z09Wu3qfr6r4wR5iq0MWxkUM2crZxzRdoUP/fdD+pI0V5Ph9p2IcSh57s/p6MG+DXHHRXCdQ7koxLNpw==,#94B3FF,""1063,524"""
"2022-04-04 00:59:37.418 UTC,pJjsFDOboR5bT8Rb6R5q8EuyCbUdX7V8QUu7bSPUVPiF69n8xSBi5dMJYroX4yWgvmDLmS5vG4hUMCrhra/xjQ==,#6A5CFF,""982,1879"""
"2022-04-04 00:59:45.639 UTC,8F4ZIBB+5cgW2+97eCPvPP1PJJ8adq9qhOXAnPwE/6rlVLRtrq3oIvXLVy3h+SvJImCA4rN+Hr+bqBdBUT1Wwg==,#E4ABFF,""1838,117"""
"2022-04-04 00:59:48.483 UTC,V4tIoe2sHjEAFdxSRkA8HRPnxjCTfFQRLMbWZwd2QrNaY1wvx5zLic7CN2RqxlRYa+lr+gdty1dyeM7FxZPouw==,#94B3FF,""1347,1708"""
"2022-04-04 00:59:49.02 UTC,AAYfrSH+rbhOtaWTL1m581fahcDLoLfc2Ge6FonyDhTS1ThHo5NfjBbWP1eescep3PGlBxCkepyzh8iOxWV75Q==,#6A5CFF,""1843,583"""
"2022-04-04 00:59:50.92 UTC,zbqI0V1abGnWYztfLGZ5oadySEDfNQkD2HqeXvJcGlufVAQ1Lzv3hdmyQNZ+omNgMibSRQqrgbvFANduFPd7vg==,#94B3FF,""1130,683"""
"2022-04-04 01:00:02.453 UTC,gHXO1OcHv1Az2DG9nt9sEd8QwEZ2WPiP37xOVsomv4qATH9hOHaraeFwWMwiO9K0basH0HgTz8lqqSsClZ5zUg==,#009EAA,""1656,582"""
"2022-04-04 01:00:41.996 UTC,kr8Ei1R+dNCmMSaKD69Wv+YP7YAMJ/9+gNDV3FkLcnzcYaoVDAG0RfCo1ACAlzL1p+uVYBAZoA5ty2E+OMLYog==,#6A5CFF,""358,1099"""
"2022-04-04 01:01:00.242 UTC,UEpHBPvU9R6NBb9fcTFu8gMI8pKy6sBHC/+kOJ2WO0TE4qiQ0XwqAAU7ZRoNF/7JRiOfX0ttD316Z8OuZnvBag==,#00CCC0,""104,1478"""
"2022-04-04 01:01:06.618 UTC,0c5X7tNagzFT/Bv19SZ1VH2jTXjv2Y5pmRYzu8HsO5wHnK4WzANdjX06j6Lv8s5jWvOMZpTonqXGVb9KqiHSqg==,#6A5CFF,""43,1802"""
"2022-04-04 01:01:10.072 UTC,U9xl36MD6aHqMYQ6fMdiZUWvLrvdoQoleSSxBXB57ybAiWcWoXBh0BAWOilBdm1ubhNfjJu9Fh12sxh9G9425A==,#6A5CFF,""131,1537"""
"2022-04-04 01:01:31.22 UTC,BFjNgNMJM5bWF3UDtA4x1t8fZlBlmaYzOefyXiR+9HniRHJrU0LZRDqU9kQ+EDKBx3NxHb2IAGDaP5u/q1kSPg==,#009EAA,""1937,714"""
"2022-04-04 01:02:20.1 UTC,979XZHqF2Z5nmg1E4wyTJsyc6dCDsqInFayL/HwJCYTQeyGEfTGHbiHjyMo0o8yWEAgxDMCHzuxOrX7U2Xnw1w==,#6A5CFF,""756,474"""
"2022-04-04 01:02:34.345 UTC,lrzR3484Kw0e2U1o/UZMaArsM33l9R4UAEPl1c2+pywo5R6/gr4NoKBVhkoMlcVzUVfl9hiUQAfPbH+MnjiIow==,#94B3FF,""1909,845"""
"2022-04-04 01:02:43.016 UTC,dYmCxh1QqykSdxzr4ag2R5Vh6g3C8sAKVE7jT1yozBBI6OSK9l2zeycMceV0cDjQhoYImIuKPmTH0Xhcy6Qa8A==,#6A5CFF,""1801,540"""
"2022-04-04 01:02:48.681 UTC,TWvqw0JI7RY1rGVSuqNKDMVlBOlDCaC5NqWrXR+jASFMxjyOg5VUDud3mReZvUWs5Kq2Ls+Irw8TIOcWcm8kkw==,#E4ABFF,""1819,613"""
"2022-04-04 01:03:00.172 UTC,A9RisZLDeTi/ZkrjLSoj4/mtms4aoB8BdVjPUgxNPCPSBc1rOssSyJKPYkJZ61u3/AASE3Icxe52b3hdaLFifA==,#6A5CFF,""1831,158"""
"2022-04-04 01:03:00.465 UTC,9EVBfmL/gN5dTtJdapFxLxYBnTRRgB3DT2TPZ+qWCTWzJ46Fud3lcBKkBe70R9m/D6whmR2A46KLXsUP1IUc4A==,#94B3FF,""1767,1547"""
"2022-04-04 01:03:15.589 UTC,Iamo7NsZq8W0oLBvkbtkLvLTsoKc7vGy9K3gnjyrI04JiDnT0uXqtmBJj8ncPx7vivvhySvw0PaX1SqcVSfJ7Q==,#6A5CFF,""1083,1426"""
